gene_id_2913477	pmy:Pmen_2541	39.0	367	222	2	1	367	3	367	2.3e-71	276.6
gene_id_2915261	apac:S7S_11290	54.1	85	39	0	2	86	25	109	5.4e-16	90.5
gene_id_2921987	kbs:EPA93_23345	44.2	190	105	1	22	211	15	203	9.9e-35	154.1
gene_id_2926976	spon:HME9304_01516	56.4	296	128	1	1	295	45	340	1.5e-92	346.7
gene_id_293168	sdf:ACG33_00250	47.6	290	149	1	5	291	6	295	1.1e-74	287.3
gene_id_2934465	oar:OA238_c27230	80.6	67	13	0	3	69	1	67	7.7e-21	106.3
gene_id_2935659	sok:D0B54_11315	69.3	387	114	2	1	387	6	387	7.6e-161	573.9
gene_id_2939200	ttr:Tter_0396	50.5	283	140	0	35	317	1	283	4.1e-77	295.4
gene_id_2941291	brk:CWS35_00560	59.3	450	183	0	2	451	3	452	7.7e-162	577.4
gene_id_2942784	rid:RIdsm_00089	74.1	371	94	1	9	377	9	379	2.1e-165	589.0
gene_id_2946343	sbh:SBI_03027	32.0	181	96	5	29	206	26	182	2.4e-12	79.7
gene_id_2946894	spkc:KC8_10965	54.9	133	60	0	1	133	7	139	6.6e-37	160.6
gene_id_2947806	sagu:CDO87_07670	83.6	384	63	0	1	384	1	384	2.7e-192	678.3
gene_id_2948285	plk:CIK06_01155	34.7	268	149	5	5	263	1	251	5.7e-33	148.7
gene_id_2953230	mrm:A7982_08709	38.7	269	148	5	5	257	9	276	1.7e-28	133.7
gene_id_2954082	spon:HME9304_01067	69.9	229	68	1	3	231	13	240	6.3e-94	350.9
gene_id_2964375	rbm:TEF_04720	35.4	305	183	3	1	294	1	302	7.3e-44	184.9
gene_id_2969044	pdx:Psed_5060	65.4	376	129	1	1	375	1	376	7.7e-147	527.3
gene_id_2974121	rbm:TEF_04720	34.1	308	189	3	1	297	1	305	1.7e-45	190.3
gene_id_2979886	spon:HME9304_01067	67.2	58	19	0	1	58	327	384	1.7e-16	91.7
gene_id_298520	rgi:RGI145_03760	69.7	277	84	0	1	277	33	309	3.8e-111	408.3
gene_id_2986685	hdn:Hden_0732	51.4	391	144	5	10	354	11	401	5.0e-108	398.3
gene_id_2986965	dok:MED134_09286	75.8	347	84	0	1	347	1	347	9.0e-158	563.5
gene_id_298973	hdn:Hden_0732	53.8	409	159	6	1	381	1	407	1.3e-117	430.3
gene_id_2991757	zal:AZF00_08230	87.9	379	46	0	1	379	1	379	2.6e-206	724.9
gene_id_2995160	ttr:Tter_0396	46.4	289	148	4	1	288	1	283	5.7e-73	281.6
gene_id_2996124	seds:AAY24_08730	62.4	221	82	1	1	220	91	311	2.7e-81	308.9
gene_id_3002320	osg:BST96_16855	51.7	286	136	1	3	286	4	289	2.1e-80	306.2
gene_id_3004278	brs:S23_62050	55.1	167	74	1	8	173	281	447	8.3e-48	197.2
gene_id_3007730	rbm:TEF_12905	69.3	238	73	0	4	241	3	240	1.5e-95	356.3
gene_id_3012026	aym:YM304_16050	64.6	328	115	1	1	327	1	328	1.8e-128	466.1
gene_id_3014404	pser:ABRG53_c067	50.1	439	216	3	3	439	6	443	8.7e-126	457.6
gene_id_3014498	smon:AWR27_19795	59.1	110	41	2	36	141	241	350	4.7e-32	144.8
gene_id_3014499	mgi:Mflv_3369	47.4	133	70	0	17	149	124	256	4.2e-24	118.2
gene_id_3017541	lul:LPB138_13865	38.5	195	119	1	1	195	1	194	3.0e-33	149.1
gene_id_3018015	rhz:RHPLAN_59700	53.6	442	204	1	1	441	1	442	5.7e-133	481.5
gene_id_3019708	osg:BST96_16065	79.8	178	36	0	1	178	21	198	9.0e-82	310.1
gene_id_3019841	slj:EGC82_05645	89.8	384	39	0	1	384	1	384	2.5e-206	724.9
gene_id_3029327	lap:ACP90_18310	78.3	60	13	0	9	68	13	72	2.0e-21	108.2
gene_id_3029884	sit:TM1040_2646	57.3	379	162	0	7	385	2	380	3.5e-123	448.7
gene_id_3032245	hdn:Hden_0732	49.5	182	79	4	3	178	4	178	2.0e-36	159.5
gene_id_3043158	pmk:MDS_1928	82.5	377	66	0	1	377	1	377	3.9e-191	674.5
gene_id_3047681	cman:A9D14_14825	64.4	289	103	0	1	289	18	306	1.6e-115	422.9
gene_id_3047796	oai:OLEAN_C23040	80.5	118	23	0	1	118	1	118	2.8e-47	194.9
gene_id_30498	cyq:Q91_0996	75.2	363	90	0	1	363	1	363	4.0e-161	574.7
gene_id_3055248	malg:MALG_00119	74.9	370	93	0	2	371	12	381	4.7e-157	561.2
gene_id_3060015	rhz:RHPLAN_33910	58.5	443	177	3	3	444	19	455	3.3e-149	535.4
gene_id_3060025	rhz:RHPLAN_53990	56.8	333	144	0	1	333	1	333	3.6e-111	408.7
gene_id_3062764	sok:D0B54_15995	73.7	99	26	0	1	99	291	389	2.9e-40	171.4
gene_id_3062765	mkn:MKAN_21255	67.9	53	17	0	1	53	2	54	6.0e-16	89.7
gene_id_3086538	spon:HME9304_01067	67.5	151	49	0	1	151	235	385	1.4e-54	219.5
gene_id_3094364	pom:MED152_06505	71.4	339	97	0	1	339	1	339	3.1e-139	501.9
gene_id_3095590	sulz:C1J03_17755	89.2	344	37	0	1	344	1	344	4.0e-187	661.0
gene_id_3095930	spon:HME9304_01067	68.5	337	105	1	1	337	49	384	8.4e-137	493.8
gene_id_3097193	apac:S7S_11290	53.8	91	42	0	3	93	26	116	1.5e-19	102.4
gene_id_3100970	foh:FORMA_10320	73.2	82	22	0	7	88	263	344	3.5e-29	134.4
gene_id_3100975	ptp:RCA23_c00460	99.4	154	1	0	1	154	205	358	4.4e-85	320.9
gene_id_3104199	otm:OSB_12350	85.4	384	55	1	1	384	1	383	5.0e-194	684.1
gene_id_3107895	rhz:RHPLAN_23770	76.8	440	102	0	5	444	4	443	2.3e-198	698.7
gene_id_3108842	foh:FORMA_10320	61.6	86	33	0	1	86	1	86	1.1e-22	112.8
gene_id_3115217	pmk:MDS_1928	85.4	377	55	0	1	377	1	377	3.6e-197	694.5
gene_id_3118278	micc:AUP74_02288	55.9	186	82	0	1	186	158	343	1.0e-51	210.3
gene_id_3119152	laj:A0128_05975	39.8	349	200	5	1	340	4	351	1.1e-64	254.2
gene_id_3121329	cyq:Q91_1900	52.0	369	176	1	1	369	1	368	8.7e-111	407.5
gene_id_3121587	rhz:RHPLAN_33910	71.6	268	76	0	1	268	188	455	1.3e-111	409.8
gene_id_3124484	sagu:CDO87_06690	76.8	336	78	0	1	336	42	377	8.2e-161	573.5
gene_id_3125324	abo:ABO_0122	93.9	312	19	0	1	312	1	312	7.9e-174	616.7
gene_id_3133192	rbm:TEF_12905	66.1	307	104	0	4	310	3	309	1.1e-119	436.8
gene_id_3135885	mur:EQY75_13050	62.0	271	103	0	1	271	1	271	1.2e-88	333.6
gene_id_3137244	win:WPG_1326	65.8	345	118	0	1	345	5	349	1.2e-127	463.4
gene_id_3140053	aym:YM304_10220	81.1	190	36	0	3	192	173	362	7.1e-80	303.9
gene_id_3145263	ptp:RCA23_c00460	90.8	379	35	0	1	379	1	379	1.9e-206	725.3
gene_id_3145464	fri:FraEuI1c_5437	45.2	325	168	5	3	321	4	324	3.7e-76	292.4
gene_id_3145650	hoh:Hoch_0437	65.7	324	111	0	1	324	58	381	7.8e-124	450.7
gene_id_3154706	wij:BWZ20_09145	67.5	197	64	0	1	197	148	344	2.2e-76	292.4
gene_id_3156042	bic:LMTR13_01200	57.6	356	150	1	1	355	1	356	2.9e-119	435.6
gene_id_3160721	mlt:VC82_1335	63.6	346	118	2	4	345	7	348	1.8e-126	459.5
gene_id_3160873	osg:BST96_16855	77.3	225	51	0	4	228	3	227	7.2e-100	370.5
gene_id_3161681	cuh:BJN34_36045	53.0	149	62	2	1	149	210	350	3.8e-34	151.8
gene_id_3164178	aht:ANTHELSMS3_00166	83.0	106	18	0	1	106	272	377	7.6e-52	209.9
gene_id_3165799	suld:B5M07_01890	78.2	380	82	1	4	382	6	385	1.8e-175	622.5
gene_id_3167410	hmi:soil367_18545	76.4	165	39	0	1	165	225	389	4.1e-71	274.6
gene_id_3172893	dsh:Dshi_0027	68.3	379	120	0	4	382	6	384	3.8e-154	551.6
gene_id_3174592	oct:FTO60_15425	64.3	370	132	0	11	380	7	376	4.6e-144	518.1
gene_id_3179771	fri:FraEuI1c_5437	41.1	321	188	1	5	324	6	326	3.1e-64	252.7
gene_id_3179947	ceh:CEW89_07850	54.9	350	155	2	2	351	5	351	4.2e-99	368.6
gene_id_3180055	hdn:Hden_0732	46.6	206	97	2	2	194	3	208	3.3e-45	188.7
gene_id_3180233	spon:HME9304_01067	67.0	385	126	1	2	386	1	384	8.6e-154	550.4
gene_id_3180265	tbh:Tbon_11700	51.3	306	148	1	1	305	1	306	4.2e-87	328.6
gene_id_3185821	win:WPG_1326	81.7	191	35	0	1	191	154	344	5.3e-88	330.9
gene_id_3202620	halc:EY643_09655	42.1	304	162	6	1	302	14	305	2.1e-54	219.9
gene_id_320673	win:WPG_1326	65.5	345	119	0	1	345	5	349	5.9e-130	471.1
gene_id_3209381	zal:AZF00_03830	72.5	284	78	0	1	284	75	358	8.1e-128	463.8
gene_id_3210561	rhz:RHPLAN_08240	68.0	50	16	0	3	52	6	55	9.1e-14	82.4
gene_id_3210642	rhz:RHPLAN_08240	70.0	50	15	0	3	52	6	55	4.1e-14	83.6
gene_id_321274	rbm:TEF_12905	55.9	306	133	2	5	310	4	307	3.2e-98	365.5
gene_id_3217048	ome:OLMES_3728	46.0	374	200	2	8	379	17	390	3.2e-92	345.9
gene_id_3218008	pnp:IJ22_02300	47.4	441	225	3	3	436	2	442	6.0e-111	408.3
gene_id_3218010	sve:SVEN_5444	50.7	306	149	2	1	305	1	305	1.2e-86	327.0
gene_id_3220926	for:FORMB_10180	87.9	346	42	0	1	346	1	346	1.3e-177	629.4
gene_id_3223779	fal:FRAAL3793	44.0	207	116	0	2	208	50	256	1.8e-44	186.4
gene_id_322487	bsan:CHH28_13540	59.4	367	141	3	12	377	11	370	3.4e-118	432.2
gene_id_3227257	rmm:ROSMUCSMR3_02985	89.4	170	16	2	1	169	211	379	1.0e-74	286.6
gene_id_3230767	cyy:CPC19_02575	93.4	106	7	0	1	106	256	361	3.6e-54	217.6
gene_id_3235369	hdn:Hden_0732	49.2	392	171	5	9	372	11	402	3.8e-98	365.5
gene_id_3239089	sagu:CDO87_01990	53.3	334	154	2	1	334	1	332	3.0e-86	325.9
gene_id_3241605	llg:44548918_02745	39.6	346	207	1	2	345	4	349	8.0e-69	268.1
gene_id_3244111	ptp:RCA23_c16500	87.9	198	24	0	1	198	1	198	5.1e-102	377.5
gene_id_3247174	hadh:FRZ61_02930	73.2	433	116	0	1	433	12	444	2.1e-188	665.6
gene_id_3248322	rbm:TEF_06305	42.4	255	137	4	2	249	56	307	2.0e-53	216.5
gene_id_325276	ttr:Tter_0396	46.9	286	130	6	1	269	1	281	1.6e-64	253.4
gene_id_3253919	osg:BST96_16065	81.3	332	62	0	1	332	1	332	9.3e-165	586.6
gene_id_3260847	lvs:LOKVESSMR4R_01987	86.7	384	51	0	1	384	1	384	1.3e-199	702.6
gene_id_3263022	lul:LPB138_13865	41.2	347	201	2	1	345	1	346	2.8e-71	276.2
gene_id_3268334	sja:SJ2017_3778	71.4	388	111	0	1	388	1	388	2.9e-165	588.6
gene_id_327744	pgd:Gal_03414	70.4	98	29	0	1	98	272	369	6.8e-38	163.7
gene_id_3277737	sphy:CHN51_07015	61.4	368	141	1	5	371	1	368	2.5e-129	469.2
gene_id_3278887	ome:OLMES_3728	43.3	275	154	2	12	284	21	295	1.5e-59	236.9
gene_id_3279051	tje:TJEJU_0991	64.8	341	119	1	1	341	1	340	2.7e-127	462.2
gene_id_3284378	zal:AZF00_15755	100.0	391	0	0	1	391	1	391	8.8e-231	806.2
gene_id_3284917	rhz:RHPLAN_59700	53.2	316	147	1	1	315	125	440	1.8e-93	349.7
gene_id_3288258	mlt:VC82_1335	58.7	341	141	0	3	343	6	346	5.8e-117	427.9
gene_id_3290248	gbi:PG2T_14050	72.8	353	96	0	1	353	1	353	2.8e-154	552.0
gene_id_3291837	oai:OLEAN_C23040	38.1	126	76	2	10	134	15	139	3.2e-15	88.6
gene_id_3296419	suam:BOO69_05895	63.6	220	76	2	1	217	43	261	1.5e-67	263.1
gene_id_3299917	rxy:Rxyl_0369	48.4	157	73	4	1	153	14	166	1.8e-31	142.9
gene_id_3301938	sil:SPO3449	63.9	366	132	0	12	377	12	377	9.6e-142	510.4
gene_id_3308429	nca:Noca_0122	79.4	63	13	0	32	94	419	481	7.9e-24	116.7
gene_id_3315357	rbm:TEF_12905	59.9	309	124	0	4	312	3	311	5.4e-106	391.3
gene_id_3326273	tol:TOL_1175	43.5	186	104	1	1	185	183	368	3.4e-39	168.7
gene_id_3340046	spmi:K663_17886	47.8	297	151	3	1	293	1	297	7.9e-83	314.3
gene_id_3356541	gbi:PG2T_14050	68.2	236	75	0	1	236	1	236	3.0e-93	348.6
gene_id_3356909	mpq:ABA45_17515	90.6	64	6	0	1	64	363	426	2.4e-27	127.9
gene_id_3358726	labr:CHH27_01900	83.1	219	37	0	1	219	49	267	2.1e-104	385.6
gene_id_336861	hdn:Hden_0732	49.0	241	109	3	1	227	1	241	3.4e-57	228.8
gene_id_336995	ntd:EGO55_06245	49.8	289	144	1	5	293	1	288	7.0e-79	301.2
gene_id_3370700	halc:EY643_09655	40.2	301	161	6	3	301	14	297	3.9e-56	225.7
gene_id_3385720	tol:TOL_1423	41.2	386	218	3	7	392	11	387	1.2e-75	290.8
gene_id_3388194	gbi:PG2T_14040	85.8	373	53	0	1	373	1	373	4.2e-198	697.6
gene_id_3389078	win:WPG_1326	75.9	345	83	0	1	345	5	349	1.5e-154	552.7
gene_id_339725	axe:P40_03400	70.5	390	114	1	1	390	1	389	9.6e-169	600.1
gene_id_339727	sok:D0B54_11315	64.3	459	153	4	13	469	14	463	3.6e-178	631.7
gene_id_3417874	for:FORMB_10180	81.2	101	19	0	1	101	245	345	1.7e-43	182.2
gene_id_3425926	rbm:TEF_06305	45.3	316	173	0	1	316	1	316	7.5e-79	301.2
gene_id_3430483	sve:SVEN_5444	49.0	306	154	2	1	305	1	305	5.1e-85	321.6
gene_id_3430492	rbm:TEF_02495	63.4	306	112	0	1	306	1	306	1.0e-109	403.7
gene_id_3431934	ptp:RCA23_c16500	74.5	149	38	0	1	149	236	384	2.4e-59	235.3
gene_id_3433347	brk:CWS35_04795	54.8	188	81	2	2	188	114	298	3.9e-51	208.4
gene_id_343407	psin:CAK95_02130	53.6	394	176	3	1	389	1	392	3.7e-115	422.2
gene_id_3434443	ptp:RCA23_c16500	98.2	110	2	0	1	110	276	385	5.1e-59	233.8
gene_id_3435506	npp:PP1Y_AT28907	58.3	108	45	0	2	109	4	111	2.1e-28	132.1
gene_id_3446584	halc:EY643_09655	44.8	306	152	6	4	306	14	305	4.3e-63	248.8
gene_id_3447588	kos:KORDIASMS9_01136	57.9	349	147	0	1	349	1	349	6.5e-116	424.5
gene_id_3448586	apac:S7S_11290	80.8	125	24	0	1	125	289	413	1.7e-58	232.3
gene_id_3449111	mlt:VC82_1335	66.7	222	74	0	1	222	125	346	3.5e-86	325.1
gene_id_345647	rbm:TEF_04720	36.3	306	181	2	1	295	1	303	1.7e-48	200.3
gene_id_3457762	spon:HME9304_01516	65.8	345	118	0	1	345	1	345	4.4e-133	481.5
gene_id_3465732	aqb:D1818_14565	52.8	337	157	2	1	336	1	336	1.3e-100	373.6
gene_id_346596	otm:OSB_12350	93.2	383	26	0	1	383	1	383	4.8e-213	747.3
gene_id_3471765	psin:CAK95_16920	71.7	445	125	1	1	445	1	444	6.2e-188	664.1
gene_id_3473116	rbm:TEF_04075	44.1	311	171	2	5	312	3	313	3.4e-68	265.8
gene_id_3473698	noo:FE634_12940	76.3	308	70	1	1	305	1	308	3.0e-133	481.9
gene_id_3473969	buo:BRPE64_CCDS02040	61.3	300	116	0	4	303	7	306	4.4e-105	388.3
gene_id_3480427	bue:BRPE67_CCDS03560	59.7	447	179	1	2	447	7	453	2.1e-159	569.3
gene_id_3480909	brk:CWS35_04795	64.1	245	88	0	1	245	110	354	8.0e-89	334.0
gene_id_3486301	foh:FORMA_10320	100.0	349	0	0	1	349	1	349	3.6e-199	701.0
gene_id_348681	smai:EXU30_04690	44.7	255	139	2	31	285	118	370	5.6e-57	228.4
gene_id_3488393	spon:HME9304_01067	63.4	306	111	1	1	306	80	384	2.0e-113	416.0
gene_id_349862	bsan:CHH28_13540	78.2	372	81	0	1	372	1	372	3.4e-171	608.2
gene_id_3501873	palc:A0T30_07635	71.1	377	109	0	14	390	7	383	1.4e-159	569.7
gene_id_3504478	rhz:RHPLAN_23770	75.9	439	106	0	2	440	1	439	1.3e-198	699.5
gene_id_350729	hoe:IMCC20628_02571	56.9	378	162	1	1	378	1	377	6.9e-124	451.1
gene_id_3516117	jan:Jann_1941	86.2	384	53	0	1	384	1	384	5.7e-198	697.2
gene_id_3518076	zal:AZF00_15755	62.9	194	72	0	1	194	1	194	9.9e-66	256.9
gene_id_3518493	lih:L63ED372_00180	86.1	231	32	0	1	231	1	231	3.5e-118	431.4
gene_id_3520115	brk:CWS35_04795	70.0	170	51	0	1	170	189	358	5.3e-63	247.7
gene_id_3521643	don:BSK21_12395	84.9	384	58	0	1	384	1	384	6.5e-194	683.7
gene_id_3524748	daa:AKL17_4608	55.0	80	36	0	2	81	11	90	1.7e-19	102.1
gene_id_3535199	src:M271_00560	33.1	326	217	1	1	325	1	326	6.8e-51	208.4
gene_id_3537491	jan:Jann_1941	86.9	383	50	0	1	383	1	383	1.2e-200	706.1
gene_id_354428	sti:Sthe_0267	46.4	291	137	7	1	276	1	287	5.1e-63	248.4
gene_id_3548986	bgq:X265_38975	59.1	220	87	1	1	220	71	287	1.8e-71	276.2
gene_id_355023	wma:WM2015_2247	58.6	145	60	0	2	146	226	370	2.1e-47	195.7
gene_id_355189	osg:BST96_16065	73.9	184	48	0	3	186	2	185	1.7e-78	299.3
gene_id_3554776	hdn:Hden_0732	65.5	116	35	1	1	111	296	411	4.9e-40	171.0
gene_id_3556874	daa:AKL17_4608	71.3	293	84	0	4	296	13	305	1.2e-123	449.9
gene_id_3558173	brs:S23_62050	59.2	451	184	0	2	452	3	453	2.9e-161	575.5
gene_id_3565756	rhz:RHPLAN_33910	68.8	298	92	1	1	297	16	313	7.9e-115	420.6
gene_id_3566533	gbe:GbCGDNIH1_2420	56.6	458	193	1	1	452	1	458	5.3e-155	554.7
gene_id_3568319	suld:B5M07_11590	95.4	174	8	0	1	174	110	283	7.2e-92	343.6
gene_id_357561	micc:AUP74_02288	43.8	338	171	4	21	343	7	340	6.4e-76	291.6
gene_id_3576367	hmc:HYPMC_3544	30.4	299	189	8	16	302	23	314	2.0e-33	150.2
gene_id_3577295	oai:OLEAN_C34350	64.6	82	29	0	1	82	306	387	6.7e-26	123.6
gene_id_357966	rhz:RHPLAN_68530	56.8	442	191	0	1	442	1	442	1.1e-147	530.4
gene_id_3580156	ceh:CEW89_07850	54.7	340	148	3	5	344	4	337	2.2e-95	356.3
gene_id_3581697	hhy:Halhy_3303	60.1	343	136	1	1	342	1	343	2.9e-116	425.6
gene_id_3582082	rbm:TEF_06305	42.0	314	177	3	1	309	1	314	7.1e-74	284.6
gene_id_3585533	sok:D0B54_21340	70.0	363	109	0	1	363	1	363	2.3e-156	558.9
gene_id_358564	lul:LPB138_13865	42.4	347	197	2	1	345	1	346	7.2e-75	288.1
gene_id_3598562	rhz:RHPLAN_33910	68.6	395	124	0	3	397	19	413	1.8e-162	579.3
gene_id_3600164	spon:HME9304_01067	67.6	374	120	1	8	381	12	384	1.4e-151	543.1
gene_id_3600875	hdn:Hden_0732	47.0	283	128	3	9	269	11	293	3.7e-63	248.8
gene_id_360428	bbd:Belba_3611	44.3	158	86	2	1	156	188	345	1.7e-26	126.3
gene_id_3606980	rin:ACS15_3990	67.7	192	62	0	1	192	185	376	5.9e-74	284.3
gene_id_3607173	mbah:HYN46_04630	55.5	398	170	3	6	403	9	399	3.8e-131	475.3
gene_id_3617727	acip:CBP36_11230	53.5	202	92	2	1	200	248	449	4.8e-55	221.5
gene_id_3624171	mari:ACP86_03200	99.8	407	1	0	1	407	1	407	2.0e-241	841.6
gene_id_3624660	ttr:Tter_0396	47.9	267	137	2	4	270	1	265	9.6e-76	290.8
gene_id_3626427	oct:FTO60_10890	62.0	295	110	2	1	294	46	339	7.6e-97	360.9
gene_id_363108	suam:BOO69_16800	78.2	376	82	0	8	383	8	383	7.4e-182	643.7
gene_id_3631233	for:FORMB_10180	63.2	345	127	0	1	345	1	345	8.4e-124	450.7
gene_id_3631987	sok:D0B54_11315	66.7	192	63	1	13	204	14	204	7.3e-75	287.3
gene_id_3639344	suam:BOO69_05895	67.7	337	108	1	1	337	1	336	4.6e-122	444.9
gene_id_3640894	oai:OLEAN_C23040	64.3	207	68	1	12	218	115	315	3.8e-66	258.5
gene_id_3641858	hadh:FRZ61_09880	52.4	355	164	2	1	351	1	354	4.0e-97	362.1
gene_id_3645695	hdn:Hden_0732	68.6	430	127	4	1	429	1	423	2.0e-175	622.5
gene_id_3652108	msq:BKP64_00375	78.5	121	26	0	1	121	1	121	1.7e-44	185.7
gene_id_365518	loki:Lokiarch_34900	37.3	225	130	4	79	298	1	219	4.0e-37	162.5
gene_id_3656054	rbm:TEF_12905	62.2	307	116	0	4	310	3	309	1.7e-104	386.3
gene_id_3666650	yan:AYJ57_23945	67.8	146	46	1	10	155	4	148	9.5e-54	216.9
gene_id_3669928	sphy:CHN51_07015	90.9	197	18	0	1	197	168	364	2.9e-105	388.3
gene_id_3670087	rhz:RHPLAN_23770	76.0	442	106	0	5	446	4	445	8.3e-201	706.8
gene_id_3672131	pseb:EOK75_18115	70.0	120	36	0	6	125	217	336	1.0e-42	179.9
gene_id_3677306	lul:LPB138_13865	44.5	292	157	3	1	289	56	345	1.6e-64	253.4
gene_id_3680430	gbi:PG2T_11350	52.2	347	165	1	16	362	1	346	1.3e-98	367.1
gene_id_3684346	halc:EY643_09655	45.0	269	132	4	46	312	28	282	4.3e-56	225.7
gene_id_3687470	hoh:Hoch_0437	64.7	380	132	2	7	385	4	382	1.6e-144	519.6
gene_id_369602	osg:BST96_16065	77.9	330	73	0	3	332	2	331	1.8e-155	555.8
gene_id_3696091	suam:BOO69_16800	81.7	383	70	0	1	383	1	383	4.2e-193	681.0
gene_id_3699798	oct:FTO60_10890	64.2	215	76	1	1	214	126	340	8.9e-76	290.4
gene_id_370518	abai:IMCC26256_11356	49.5	182	89	1	1	182	110	288	4.5e-44	184.9
gene_id_3707022	rdi:CMV14_07535	58.6	440	181	1	1	440	1	439	1.7e-161	576.2
gene_id_3719876	paes:SCV20265_5041	37.2	393	224	10	4	388	361	738	1.7e-56	227.3
gene_id_3723761	fal:FRAAL3058	42.9	303	157	3	1	288	16	317	6.2e-59	235.0
gene_id_3742491	pom:MED152_06505	70.3	340	100	1	1	339	1	340	4.2e-136	491.5
gene_id_3742717	mad:HP15_2574	55.6	374	164	2	41	413	27	399	6.1e-121	441.4
gene_id_3751704	rca:Rcas_2560	67.6	173	55	1	1	172	46	218	2.4e-66	258.8
gene_id_3753623	rca:Rcas_2560	67.6	173	55	1	1	172	46	218	1.8e-66	259.2
gene_id_3757810	hdn:Hden_0732	52.8	411	155	7	4	382	5	408	1.6e-115	423.3
gene_id_3761269	bgq:X265_21900	82.1	56	10	0	2	57	385	440	8.1e-20	102.8
gene_id_3762836	rhz:RHPLAN_64500	52.4	296	141	0	1	296	144	439	3.5e-86	325.5
gene_id_3765641	cyq:Q91_1900	51.9	362	173	1	1	362	1	361	2.0e-107	396.4
gene_id_3765642	cza:CYCME_1603	91.4	440	38	0	1	440	1	440	1.5e-239	835.5
gene_id_3767170	mbah:HYN46_14535	76.4	242	57	0	1	242	1	242	3.1e-109	401.7
gene_id_3770027	abo:ABO_0122	100.0	43	0	0	1	43	1	43	4.2e-17	93.2
gene_id_3770365	rbm:TEF_04720	35.9	306	182	3	1	295	1	303	3.2e-47	196.1
gene_id_3773989	mur:EQY75_13050	59.6	339	135	2	8	346	2	338	2.1e-109	402.9
gene_id_3774804	nao:Y958_25195	69.3	137	42	0	4	140	20	156	5.1e-48	197.6
gene_id_3778520	tmp:F9Y86_05550	66.5	343	115	0	1	343	1	343	1.1e-120	440.3
gene_id_3779442	con:TQ29_11915	55.2	344	154	0	2	345	4	347	1.3e-100	373.6
gene_id_3792598	rbm:TEF_04080	51.8	303	143	2	13	314	2	302	4.0e-85	322.0
gene_id_3792611	plk:CIK06_01155	43.2	213	99	4	1	211	1	193	3.2e-41	176.0
gene_id_3800046	suld:B5M07_01890	97.2	142	4	0	1	142	245	386	8.0e-81	306.6
gene_id_3800734	sil:SPO3449	81.2	170	32	0	1	170	208	377	2.8e-80	305.1
gene_id_3802937	mme:Marme_2434	78.3	240	52	0	1	240	1	240	1.3e-112	412.9
gene_id_3807333	rut:FIU92_06545	78.1	343	75	0	1	343	1	343	4.3e-165	587.8
gene_id_381778	spon:HME9304_01067	65.7	376	128	1	6	381	10	384	2.0e-147	529.3
gene_id_3821739	suam:BOO69_05895	69.0	210	63	2	1	209	128	336	1.0e-76	293.5
gene_id_3821751	oho:Oweho_0550	54.6	339	154	0	6	344	7	345	2.1e-98	366.3
gene_id_3825026	cai:Caci_2183	36.4	209	131	1	1	209	1	207	1.1e-33	151.0
gene_id_3826570	rbm:TEF_04075	58.7	213	88	0	4	216	3	215	5.0e-66	258.1
gene_id_3828655	apac:S7S_11290	63.3	392	144	0	1	392	21	412	1.0e-149	537.0
gene_id_3830483	fla:SY85_18695	45.7	346	188	0	7	352	1	346	8.4e-87	327.8
gene_id_3834720	calo:Cal7507_1269	53.5	355	160	3	1	351	1	354	8.4e-103	380.9
gene_id_3836488	seds:AAY24_08730	64.4	216	76	1	1	215	92	307	4.5e-83	314.7
gene_id_3843002	sedi:EBB79_03360	78.8	217	46	0	1	217	168	384	9.6e-102	376.7
gene_id_3843476	sedi:EBB79_19660	67.1	374	123	0	2	375	4	377	2.7e-160	572.0
gene_id_384826	laqu:R2C4_18865	74.2	233	60	0	1	233	72	304	9.9e-105	386.7
gene_id_3849784	suld:B5M07_01890	100.0	182	0	0	1	182	205	386	1.3e-107	396.0
gene_id_385342	rbm:TEF_14790	39.8	241	133	3	1	230	1	240	4.5e-39	168.7
gene_id_3854326	mtt:Ftrac_0880	33.3	345	198	7	50	363	9	352	6.5e-50	205.3
gene_id_3854714	oat:OAN307_c47130	85.1	382	57	0	1	382	1	382	7.1e-201	706.8
gene_id_3865438	ccup:BKK81_22835	62.0	137	52	0	1	137	304	440	3.4e-44	184.9
gene_id_386636	blas:BSY18_2466	84.6	306	47	0	1	306	1	306	6.8e-162	577.0
gene_id_3872366	suld:B5M07_01890	86.0	114	16	0	1	114	272	385	3.8e-57	227.6
gene_id_3874866	suli:C1J05_06965	89.8	256	26	0	1	256	1	256	7.7e-135	486.9
gene_id_3879975	acr:Acry_1262	51.2	387	183	2	14	394	13	399	6.6e-109	401.4
gene_id_3880955	tbh:Tbon_08930	58.6	251	101	2	1	251	43	290	4.2e-80	305.1
gene_id_389068	bgz:XH91_30615	64.6	446	158	0	7	452	3	448	1.2e-173	616.7
gene_id_3891035	buo:BRPE64_CCDS02130	70.2	205	61	0	1	205	52	256	8.3e-87	327.0
gene_id_3894730	seds:AAY24_08730	53.5	198	92	0	10	207	1	198	2.2e-55	222.6
gene_id_389694	rbu:PG1C_04370	65.5	267	92	0	86	352	6	272	2.8e-103	382.5
gene_id_3897561	rhu:A3Q40_02509	45.4	315	166	3	1	311	122	434	8.4e-70	271.2
gene_id_3898815	ceh:CEW89_07850	45.1	339	179	5	38	373	11	345	6.7e-79	301.6
